service_id,name,platform,service_type,category,rate_twd,rate_usd,min,max,refill,cancel,dripfeed,currency
107,IG增加觸及+個人頁面造訪+Reach*提升排名⭐️⚡️,Instagram,Views/Plays,Instagram 直播/其他/綜合曝光項目,399.0,12.46875,100,100000,No,No,No,TWD
634,IG 貼文互動率提升套餐(分享+觸及+印象分數+首頁到訪),Instagram,Views/Plays,Instagram 直播/其他/綜合曝光項目,650.0,20.3125,100,5000000,No,No,No,TWD
633,IG 貼文分享曝光,Instagram,Shares,Instagram 直播/其他/綜合曝光項目,500.0,15.625,100,5000000,No,No,No,TWD
559,IG 提升貼文觸及,Instagram,Views/Plays,Instagram 直播/其他/綜合曝光項目,480.0,15.0,100,10000,No,No,No,TWD
558,IG 提升影片觸及,Instagram,Views/Plays,Instagram 直播/其他/綜合曝光項目,480.0,15.0,100,10000,No,No,No,TWD
101,Photo/Viedo SAVE/收藏,Instagram,Saves,Instagram 直播/其他/綜合曝光項目,87.0,2.71875,100,1000000,No,No,No,TWD
106,IG Highlights Views⭐️⚡️,Instagram,Views/Plays,Instagram 直播/其他/綜合曝光項目,658.0,20.5625,100,300000,No,No,No,TWD
93,IG Reel 觀看⚡️,Instagram,Views/Plays,Instagram 直播/其他/綜合曝光項目,269.0,8.40625,100,10000000,No,No,No,TWD
596,IG 影片觀看⚡️,Instagram,Views/Plays,Instagram 直播/其他/綜合曝光項目,59.0,1.84375,100,10000000,No,Yes,No,TWD
780,Twitter 按讚*快速啟動*穩定*60天保固*推薦服務器*NEW🔥,Twitter/X,Likes/Reactions,Twitter 行銷服務,1150.0,35.9375,30,5000,Yes,No,No,TWD
519,Twitter 按讚*穩定*30天保固*推薦服務器🔥,Twitter/X,Likes/Reactions,Twitter 行銷服務,1142.0,35.6875,50,10000,Yes,No,No,TWD
450,Twitter 按讚(服務器二)*混合真人,Twitter/X,Likes/Reactions,Twitter 行銷服務,898.0,28.0625,100,5000,No,No,No,TWD
428,Twitter Retweet 轉推*一個月保固🔥⭐️🛡,Twitter/X,Shares,Twitter 行銷服務,1480.0,46.25,50,100000,Yes,No,No,TWD
447,Twitter 粉絲追蹤*30日保固*亞洲粉為主🔥⭐️⚡️🛡,Twitter/X,Followers/Subscribers,Twitter 行銷服務,4276.0,133.625,100,50000,Yes,Yes,No,TWD
205,Twitter 粉絲追蹤*10天保固🛡,Twitter/X,Followers/Subscribers,Twitter 行銷服務,3038.0,94.9375,100,50000,Yes,Yes,No,TWD
427,Twitter 粉絲追蹤*一年保固*推薦服務器🔥⭐️🛡,Twitter/X,Followers/Subscribers,Twitter 行銷服務,3900.0,121.875,100,100000,Yes,No,No,TWD
783,Twitter 影片觀看🔥⭐️,Twitter/X,Views/Plays,Twitter 行銷服務,49.0,1.53125,1000,2147483647,No,No,No,TWD
208,Twitter 影片觀看(服務器二),Twitter/X,Views/Plays,Twitter 行銷服務,67.0,2.09375,1000,1000000000,No,No,No,TWD
765,Twitter 貼文觀看⭐️,Twitter/X,Views/Plays,Twitter 行銷服務,58.0,1.8125,1000,1000000,No,No,No,TWD
206,Twitter 隨機留言🔥,Twitter/X,Comments,Twitter 行銷服務,10124.0,316.375,10,250,No,No,No,TWD
207,Twitter 自訂留言,Twitter/X,Comments,Twitter 行銷服務,15167.0,473.96875,10,250,No,No,No,TWD
210,Twitter 大頭照點閱曝光,Twitter/X,Other,Twitter 行銷服務,71.0,2.21875,100,100000000,No,No,No,TWD
211,Twitter Hashtag點閱曝光,Twitter/X,Other,Twitter 行銷服務,61.0,1.90625,100,100000000,No,No,No,TWD
212,Twitter 連結點擊曝光,Twitter/X,Other,Twitter 行銷服務,51.0,1.59375,100,100000000,No,No,No,TWD
213,Twitter Tweet Impression 推文增加印象曝光🔥⭐️🛡,Twitter/X,Views/Plays,Twitter 行銷服務,48.0,1.5,1000,2147483647,No,No,No,TWD
764,Twitter Poll Vote 投票(服務器二),Twitter/X,Votes,Twitter 行銷服務,3175.0,99.21875,100,50000,No,No,No,TWD
768,Twitter Poll Vote 投票(服務器三),Twitter/X,Votes,Twitter 行銷服務,3699.0,115.59375,10,100000,No,No,No,TWD
614,Twitter  Space Listeners 30分鐘,Twitter/X,Other,Twitter 行銷服務,580.0,18.125,40,100000,No,No,No,TWD
615,Twitter Space Listeners 60分鐘,Twitter/X,Other,Twitter 行銷服務,1083.0,33.84375,40,100000,No,No,No,TWD
616,Twitter Space Listeners 90分鐘,Twitter/X,Other,Twitter 行銷服務,1538.0,48.0625,40,100000,No,No,No,TWD
618,Twitter Space Listeners 120分鐘,Twitter/X,Other,Twitter 行銷服務,1882.0,58.8125,40,100000,No,No,No,TWD
468,Twitter NFT帳號追蹤(服務器二)🔥*促銷,Twitter/X,Followers/Subscribers,Twitter NFT 行銷服務 I 獨家服務🔥,3690.0,115.3125,100,200,No,No,No,TWD
767,SEO 谷歌搜尋引擎最佳化關鍵字排名服務*台灣真人💧🔥⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,215.0,6.71875,1000,1000000,No,No,No,TWD
728,提升網頁流量🔥⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,149.0,4.65625,500,10000000,No,No,No,TWD
593,提升網頁流量(服務器二)💧🔥⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,92.0,2.875,500,10000000,No,No,No,TWD
217,谷歌提升台灣訪客流量💧🔥⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,145.0,4.53125,500,1000000,No,No,No,TWD
218,YouTube提升台灣訪客流量💧🔥⭐️,YouTube,Website Traffic,🔍網站/網頁提升流量/SEO服務,175.0,5.46875,500,1000000,No,No,No,TWD
219,臉書提升台灣訪客流量💧🔥⭐️,Facebook,Website Traffic,🔍網站/網頁提升流量/SEO服務,182.0,5.6875,500,1000000,No,No,No,TWD
220,Instagram提升台灣訪客流量💧🔥⭐️,Instagram,Website Traffic,🔍網站/網頁提升流量/SEO服務,175.0,5.46875,500,1000000,No,No,No,TWD
221,Twitter提升台灣訪客流量💧⭐️,Twitter/X,Website Traffic,🔍網站/網頁提升流量/SEO服務,175.0,5.46875,500,1000000,No,No,No,TWD
225,Yahoo洗台灣訪客流量💧⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,165.0,5.15625,500,1000000,No,No,No,TWD
224,Bing.com洗台灣訪客流量💧⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,165.0,5.15625,500,1000000,No,No,No,TWD
227,Pixnet痞客邦洗台灣訪客流量💧🔥⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,165.0,5.15625,500,1000000,No,No,No,TWD
230,Ptt.cc 批踢踢實業坊洗台灣訪客流量💧🔥⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,165.0,5.15625,500,1000000,No,No,No,TWD
231,蝦皮購物洗台灣訪客流量💧🔥⭐️,Shopee,Website Traffic,🔍網站/網頁提升流量/SEO服務,259.0,8.09375,500,1000000,No,No,No,TWD
226,Ebay洗台灣訪客流量💧⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,165.0,5.15625,500,1000000,No,No,No,TWD
229,巴哈姆特洗台灣訪客流量💧🔥⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,165.0,5.15625,500,1000000,No,No,No,TWD
228,momo購物網洗台灣訪客流量💧🔥⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,165.0,5.15625,500,1000000,No,No,No,TWD
222,Blogspot洗台灣訪客流量💧,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,165.0,5.15625,500,1000000,No,No,No,TWD
223,LinkedIn洗台灣訪客流量💧,LinkedIn,Website Traffic,🔍網站/網頁提升流量/SEO服務,165.0,5.15625,500,1000000,No,No,No,TWD
232,SEO [來自全球訪客] 谷歌搜尋引擎最佳化關鍵字排名服務💧🔥,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,152.0,4.75,100,1000000,No,Yes,Yes,TWD
630,SEO 谷歌搜尋引擎最佳化關鍵字排名服務*美國真人💧🔥⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,201.0,6.28125,500,1000000,No,Yes,Yes,TWD
631,提升網頁流量*美國人造訪⭐️,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,237.0,7.40625,500,1000000,No,Yes,No,TWD
234,谷歌提升全球訪客流量💧🔥,Website Traffic,Website Traffic,🔍網站/網頁提升流量/SEO服務,78.0,2.4375,100,1000000,No,Yes,Yes,TWD
759,蝦皮粉絲追蹤*亞洲來源,Shopee,Followers/Subscribers,蝦皮拍賣行銷曝光服務*NEW,4458.0,139.3125,10,10000,No,No,No,TWD
760,蝦皮按讚*亞洲來源,Shopee,Likes/Reactions,蝦皮拍賣行銷曝光服務*NEW,2504.0,78.25,10,10000,No,No,No,TWD
743,蝦皮增加直播觀看人數【30分鐘】⚡️,Shopee,Live Stream Viewers,蝦皮拍賣直播觀看人數⭐️🔥,4868.0,152.125,10,300000,No,No,No,TWD
745,蝦皮增加直播觀看人數【90分鐘/1小時半】⚡️,Shopee,Live Stream Viewers,蝦皮拍賣直播觀看人數⭐️🔥,11982.0,374.4375,10,300000,No,No,No,TWD
746,蝦皮增加直播觀看人數【120分鐘/2小時】⚡️,Shopee,Live Stream Viewers,蝦皮拍賣直播觀看人數⭐️🔥,15995.0,499.84375,10,300000,No,No,No,TWD
747,蝦皮增加直播觀看人數【180分鐘/3小時】⚡️,Shopee,Live Stream Viewers,蝦皮拍賣直播觀看人數⭐️🔥,23927.0,747.71875,10,300000,No,No,No,TWD
748,蝦皮增加直播觀看人數【240分鐘/4小時】⚡️,Shopee,Live Stream Viewers,蝦皮拍賣直播觀看人數⭐️🔥,31904.0,997.0,10,300000,No,No,No,TWD
749,蝦皮增加直播觀看人數【360分鐘/6小時】⚡️,Shopee,Live Stream Viewers,蝦皮拍賣直播觀看人數⭐️🔥,47856.0,1495.5,10,300000,No,No,No,TWD
750,蝦皮增加直播觀看人數【720分鐘/12小時】*促銷⚡️,Shopee,Live Stream Viewers,蝦皮拍賣直播觀看人數⭐️🔥,86626.0,2707.0625,10,300000,No,No,No,TWD
438,蝦皮增加直播觀看人數【30分鐘】⚡️,Shopee,Live Stream Viewers,蝦皮拍賣直播觀看人數⭐️🔥,4768.0,149.0,10,100000,No,No,No,TWD
440,蝦皮增加直播觀看人數【90分鐘/1小時半】⚡️,Shopee,Live Stream Viewers,蝦皮拍賣直播觀看人數⭐️🔥,11981.0,374.40625,10,100000,No,No,No,TWD
441,蝦皮增加直播觀看人數【120分鐘/2小時】⚡️,Shopee,Live Stream Viewers,蝦皮拍賣直播觀看人數⭐️🔥,15975.0,499.21875,10,100000,No,No,No,TWD
442,蝦皮增加直播觀看人數【150分鐘/2小時半】⚡️,Shopee,Live Stream Viewers,蝦皮拍賣直播觀看人數⭐️🔥,19851.0,620.34375,10,100000,No,No,No,TWD
443,蝦皮增加直播觀看人數【180分鐘/3小時】⚡️,Shopee,Live Stream Viewers,蝦皮拍賣直播觀看人數⭐️🔥,23962.0,748.8125,10,100000,No,No,No,TWD
572,Youtube 影片按讚*60天保固*推薦服務器🔥⭐️🛡,YouTube,Likes/Reactions,Youtube 行銷推廣方案,950.0,29.6875,50,50000,Yes,No,No,TWD
650,Youtube 影片按讚*永久保固*推薦服務器⭐️🛡,YouTube,Likes/Reactions,Youtube 行銷推廣方案,1100.0,34.375,10,50000,Yes,No,No,TWD
671,Youtube 影片按讚*30天保固*推薦服務器🔥⭐️🛡,YouTube,Likes/Reactions,Youtube 行銷推廣方案,563.0,17.59375,100,100000,Yes,No,No,TWD
649,Youtube 影片按讚*促銷無保固🔥,YouTube,Likes/Reactions,Youtube 行銷推廣方案,501.0,15.65625,100,500000,No,No,No,TWD
444,Youtube 影片按讚(服務器二)*促銷無保固🔥,YouTube,Likes/Reactions,Youtube 行銷推廣方案,550.0,17.1875,100,20000,No,No,No,TWD
181,Youtube 🇹🇼台灣人留言🔥⭐️,YouTube,Comments,Youtube 行銷推廣方案,20000.0,625.0,3,300,No,No,No,TWD
465,Youtube 🇹🇼台灣人留言(服務器二),YouTube,Comments,Youtube 行銷推廣方案,20000.0,625.0,2,30000,No,No,No,TWD
581,Youtube 🇹🇼台灣人隨機留言⭐️*NEW,YouTube,Comments,Youtube 行銷推廣方案,20000.0,625.0,1,5000,No,No,No,TWD
183,Youtube 全球網友隨機留言,YouTube,Comments,Youtube 行銷推廣方案,8229.0,257.15625,10,10000,No,No,No,TWD
179,Youtube 影片分享🛡,YouTube,Shares,Youtube 行銷推廣方案,356.0,11.125,100,15000,No,No,No,TWD
180,Youtube 🇹🇼台灣真人分享影片🔥⭐️🛡,YouTube,Shares,Youtube 行銷推廣方案,595.0,18.59375,50,100000,No,No,No,TWD
505,Youtube 粉絲訂閱*無保固*易掉,YouTube,Followers/Subscribers,Youtube 行銷推廣方案,450.0,14.0625,10,500000,No,No,No,TWD
174,Youtube 粉絲訂閱*30天保固,YouTube,Followers/Subscribers,Youtube 行銷推廣方案,5100.0,159.375,100,200000,No,No,No,TWD
498,Youtube 粉絲訂閱*高品質*執行較快*60天保固,YouTube,Followers/Subscribers,Youtube 行銷推廣方案,5300.0,165.625,100,200000,No,No,No,TWD
446,Youtube 粉絲訂閱*高品質*永久保固,YouTube,Followers/Subscribers,Youtube 行銷推廣方案,5900.0,184.375,100,50000,Yes,No,No,TWD
733,Youtube 影片觀看*快速運作*廣告投放真人觀看*穩定永久保固*推薦服務器🔥🛡,YouTube,Views/Plays,Youtube 行銷推廣方案,353.0,11.03125,1000,100000000,Yes,No,No,TWD
734,Youtube 影片觀看*量大快速運作*廣告投放真人觀看*穩定永久保固*推薦服務器🔥⭐️🛡,YouTube,Views/Plays,Youtube 行銷推廣方案,346.0,10.8125,30000,20000000,Yes,No,No,TWD
481,Youtube 影片觀看*永久保固*真人高品質🔥⭐️🛡,YouTube,Views/Plays,Youtube 行銷推廣方案,390.0,12.1875,500,10000000,No,No,No,TWD
423,Youtube 影片觀看*20天保固⭐️🛡,YouTube,Views/Plays,Youtube 行銷推廣方案,218.0,6.8125,500,100000000,Yes,No,No,TWD
173,Youtube 🇹🇼台灣人觀看影片*90天保固🛡⭐️,YouTube,Views/Plays,Youtube 行銷推廣方案,399.0,12.46875,1000,9000000,Yes,No,No,TWD
172,Youtube 🇭🇰香港人觀看影片*90天保固🛡,YouTube,Views/Plays,Youtube 行銷推廣方案,550.0,17.1875,500,100000,No,No,No,TWD
575,Youtube 短影片按讚*60天保固🔥🛡,YouTube,Likes/Reactions,Youtube 行銷推廣方案,900.0,28.125,50,250000,No,No,No,TWD
577,Youtube 短影片觀看*永久保固🔥🛡,YouTube,Views/Plays,Youtube 行銷推廣方案,580.0,18.125,300,1000000,No,No,No,TWD
184,Youtube 留言處按讚,YouTube,Likes/Reactions,Youtube 行銷推廣方案,1385.0,43.28125,50,100000,No,No,No,TWD
662,Youtube 影片直播觀看人數【30分鐘】*啟動較快,YouTube,Live Stream Viewers,Youtube 直播流量服務,1947.0,60.84375,50,500000,No,No,No,TWD
663,Youtube 影片直播觀看人數【60分鐘】*啟動較快,YouTube,Live Stream Viewers,Youtube 直播流量服務,3817.0,119.28125,50,500000,No,No,No,TWD
664,Youtube 影片直播觀看人數【90分鐘】*啟動較快,YouTube,Live Stream Viewers,Youtube 直播流量服務,5550.0,173.4375,50,500000,No,No,No,TWD
665,Youtube 影片直播觀看人數【120分鐘】*啟動較快,YouTube,Live Stream Viewers,Youtube 直播流量服務,7090.0,221.5625,50,500000,No,No,No,TWD
666,Youtube 影片直播觀看人數【150分鐘】*啟動較快,YouTube,Live Stream Viewers,Youtube 直播流量服務,9074.0,283.5625,50,500000,No,No,No,TWD
667,Youtube 影片直播觀看人數【180分鐘】*啟動較快,YouTube,Live Stream Viewers,Youtube 直播流量服務,10012.0,312.875,50,500000,No,No,No,TWD
668,Youtube 影片直播觀看人數【360分鐘/6小時】*啟動較快,YouTube,Live Stream Viewers,Youtube 直播流量服務,16972.0,530.375,50,500000,No,No,No,TWD
669,Youtube 影片直播觀看人數【720分鐘/12小時】*啟動較快,YouTube,Live Stream Viewers,Youtube 直播流量服務,27278.0,852.4375,50,500000,No,No,No,TWD
670,Youtube 影片直播觀看人數【1440分鐘/24小時】*啟動較快,YouTube,Live Stream Viewers,Youtube 直播流量服務,40905.0,1278.28125,50,500000,No,No,No,TWD
453,Youtube 影片直播觀看人數【30分鐘】,YouTube,Live Stream Viewers,Youtube 直播流量服務,2257.0,70.53125,50,500000,No,No,No,TWD
454,Youtube 影片直播觀看人數【60分鐘】,YouTube,Live Stream Viewers,Youtube 直播流量服務,4484.0,140.125,50,500000,No,No,No,TWD
531,Youtube 影片直播觀看人數【60分鐘】*服務器二,YouTube,Live Stream Viewers,Youtube 直播流量服務,4381.0,136.90625,100,1000000,No,Yes,No,TWD
530,Youtube 影片直播觀看人數【90分鐘】,YouTube,Live Stream Viewers,Youtube 直播流量服務,6755.0,211.09375,50,500000,No,No,No,TWD
529,Youtube 影片直播觀看人數【2小時】,YouTube,Live Stream Viewers,Youtube 直播流量服務,8921.0,278.78125,50,500000,No,No,No,TWD
455,Youtube 影片直播觀看人數【3小時】,YouTube,Live Stream Viewers,Youtube 直播流量服務,13214.0,412.9375,50,500000,No,No,No,TWD
169,Youtube 線上等候觀看的人數,YouTube,Live Stream Viewers,Youtube 直播流量服務,1002.0,31.3125,1000,100000,No,No,No,TWD
721,Youtube 客製化客訂廣告投放,YouTube,Other,Youtube 廣告曝光服務,1000.0,31.25,100,1000000,No,No,No,TWD
606,TikTok影片讚*最便宜🎊,TikTok,Likes/Reactions,TikTok 抖音行銷推廣項目,296.0,9.25,500,50000,No,No,No,TWD
146,TikTok影片讚*促銷🔥⭐️🎊,TikTok,Likes/Reactions,TikTok 抖音行銷推廣項目,370.0,11.5625,100,2147483647,No,Yes,No,TWD
147,TikTok影片讚*保固🔥⭐️🛡,TikTok,Likes/Reactions,TikTok 抖音行銷推廣項目,375.0,11.71875,50,100000,No,No,No,TWD
647,TikTok影片讚*保固(啟動較快)⭐️🛡,TikTok,Likes/Reactions,TikTok 抖音行銷推廣項目,375.0,11.71875,50,2000000,Yes,No,No,TWD
499,TikTok影片讚*永久保固🔥⭐️🛡,TikTok,Likes/Reactions,TikTok 抖音行銷推廣項目,550.0,17.1875,50,500000,No,No,No,TWD
500,TikTok影片讚*永久保固(服務器二)🔥⭐️🛡,TikTok,Likes/Reactions,TikTok 抖音行銷推廣項目,600.0,18.75,30,1000000,No,No,No,TWD
148,TikTok粉絲數*促銷🔥,TikTok,Followers/Subscribers,TikTok 抖音行銷推廣項目,799.0,24.96875,100,500000,No,No,No,TWD
149,TikTok粉絲數*保固🔥⭐️🛡,TikTok,Followers/Subscribers,TikTok 抖音行銷推廣項目,1344.0,42.0,10,10000000,No,No,No,TWD
151,TikTok粉絲數*保固*真人品質(服務器三)🔥⭐️🛡,TikTok,Followers/Subscribers,TikTok 抖音行銷推廣項目,1630.0,50.9375,100,150000,Yes,No,No,TWD
609,TikTok增加限時動態觀看人數,TikTok,Views/Plays,TikTok 抖音行銷推廣項目,445.0,13.90625,100,100000000,No,No,No,TWD
799,TikTok增加影片觀看*真人流量*一個月保固⭐️,TikTok,Views/Plays,TikTok 抖音行銷推廣項目,49.0,1.53125,10000,50000000,No,No,No,TWD
542,TikTok增加影片觀看*流量觀看,TikTok,Views/Plays,TikTok 抖音行銷推廣項目,16.0,0.5,1000,2147483647,No,No,No,TWD
544,TikTok增加影片觀看*促銷,TikTok,Views/Plays,TikTok 抖音行銷推廣項目,15.0,0.46875,1000,2147483647,No,Yes,No,TWD
607,TikTok增加珍藏人數*New,TikTok,Other,TikTok 抖音行銷推廣項目,353.0,11.03125,100,10000,No,No,No,TWD
154,TikTok自訂留言,TikTok,Comments,TikTok 抖音行銷推廣項目,4100.0,128.125,10,160000,No,No,No,TWD
155,TikTok隨機留言,TikTok,Comments,TikTok 抖音行銷推廣項目,2689.0,84.03125,10,160000,No,No,No,TWD
786,增加直播觀看人數【60分鐘/1小時】⚡️,TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,4200.0,131.25,100,50000,No,No,No,TWD
785,增加直播觀看人數【90分鐘/1小時半】⚡️,TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,6280.0,196.25,100,50000,No,No,No,TWD
784,增加直播觀看人數【120分鐘/2小時】⚡️,TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,8280.0,258.75,100,50000,No,No,No,TWD
787,增加直播觀看人數【180分鐘/3小時】⚡️,TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,12280.0,383.75,100,50000,No,No,No,TWD
788,增加直播觀看人數【240分鐘/4小時】⚡️,TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,15980.0,499.375,100,50000,No,No,No,TWD
789,增加直播觀看人數【60分鐘/1小時】(第二服務器),TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,5200.0,162.5,100,30000,No,No,No,TWD
790,增加直播觀看人數【90分鐘/1小時半】(第二服務器),TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,7280.0,227.5,100,30000,No,No,No,TWD
791,增加直播觀看人數【120分鐘/2小時】(第二服務器),TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,9280.0,290.0,100,30000,No,No,No,TWD
792,增加直播觀看人數【180分鐘/3小時】(第二服務器),TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,13280.0,415.0,100,30000,No,No,No,TWD
793,增加直播觀看人數【240分鐘/4小時】(第二服務器),TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,16980.0,530.625,100,30000,No,No,No,TWD
794,增加直播觀看人數【60分鐘/1小時】(第三服務器),TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,5200.0,162.5,100,20000,No,No,No,TWD
795,增加直播觀看人數【90分鐘/1小時半】(第三服務器),TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,7280.0,227.5,100,20000,No,No,No,TWD
796,增加直播觀看人數【120分鐘/2小時】(第三服務器),TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,9280.0,290.0,100,20000,No,No,No,TWD
797,增加直播觀看人數【180分鐘/3小時】(第三服務器),TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,13280.0,415.0,100,20000,No,No,No,TWD
798,增加直播觀看人數【240分鐘/4小時】(第三服務器),TikTok,Live Stream Viewers,TikTok 抖音直播觀看流量服務,16980.0,530.625,100,20000,No,No,No,TWD
673,頻道/群組加粉*永久保固*推薦服務器🔥⭐️,Telegram,Other,Telegram TG 紙飛機 行銷推廣方案,1900.0,59.375,100,50000,Yes,No,No,TWD
685,頻道/群組加粉*高質量90天保固🔥⭐️,Telegram,Other,Telegram TG 紙飛機 行銷推廣方案,1245.0,38.90625,10,1000000,Yes,Yes,No,TWD
388,頻道/群組加粉*高質量30天保固,Telegram,Other,Telegram TG 紙飛機 行銷推廣方案,975.0,30.46875,100,20000,Yes,No,No,TWD
389,頻道/群組加粉*華人粉*30天保固🔥,Telegram,Other,Telegram TG 紙飛機 行銷推廣方案,3233.0,101.03125,500,150000,Yes,Yes,No,TWD
136,頻道/群組加粉*促銷*最快速啟動🔥🎊,Telegram,Other,Telegram TG 紙飛機 行銷推廣方案,615.0,19.21875,300,100000,No,Yes,No,TWD
139,頻道/群組加🇺🇸美國粉*促銷🔥⭐️🛡🎊,Telegram,Other,Telegram TG 紙飛機 行銷推廣方案,1004.0,31.375,50,70000,No,No,No,TWD
702,貼文自動觀看⭐️,Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,100.0,3.125,50,2147483647,No,Yes,No,TWD
684,1篇文章觀看 - 華人觀看,Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,100.0,3.125,50,100000,No,No,No,TWD
701,1篇文章觀看,Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,80.0,2.5,50,20000000,No,No,No,TWD
140,1篇文章觀看(服務器二),Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,51.0,1.59375,50,20000,No,Yes,No,TWD
141,最新5篇文章觀看🔥,Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,95.0,2.96875,10,50000000,No,No,No,TWD
142,最新10篇文章觀看,Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,140.0,4.375,10,50000000,No,No,No,TWD
143,最新20篇文章觀看,Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,211.0,6.59375,10,50000000,No,No,No,TWD
144,最新50篇文章觀看,Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,424.0,13.25,10,50000000,No,No,No,TWD
683,Telegram 限動觀看,Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,346.0,10.8125,200,100000,No,Yes,No,TWD
644,Telegram 文章分享 - 華人分享,Telegram,Shares,Telegram TG 紙飛機 行銷推廣方案,350.0,10.9375,50,100000,No,No,No,TWD
643,Telegram 文章分享 - 全球分享,Telegram,Shares,Telegram TG 紙飛機 行銷推廣方案,100.0,3.125,50,1000000,No,No,No,TWD
706,Telegram 貼文讚👍+觀看,Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,398.0,12.4375,50,50000,No,No,No,TWD
707,Telegram 貼文愛心❤️+觀看,Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,400.0,12.5,50,1000000,No,No,No,TWD
700,Telegram 貼文隨機正面表情符號+觀看(服務器三),Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,500.0,15.625,30,200000,No,No,No,TWD
645,Telegram 貼文隨機正面表情符號+觀看(服務器四),Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,499.0,15.59375,50,1000000,No,No,No,TWD
703,Telegram 貼文隨機正面表情符號+觀看(服務器五),Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,500.0,15.625,50,217545811,No,Yes,No,TWD
704,Telegram 貼文隨機正面表情符號+觀看(服務器六),Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,500.0,15.625,10,1000000,No,No,No,TWD
705,Telegram 貼文隨機正面表情符號+觀看(服務器七),Telegram,Views/Plays,Telegram TG 紙飛機 行銷推廣方案,500.0,15.625,50,1000000,No,Yes,No,TWD
674,Telegram 貼文讚表情符號👍,Telegram,Likes/Reactions,Telegram TG 紙飛機 行銷推廣方案,201.0,6.28125,50,1000000,No,No,No,TWD
675,Telegram 貼文愛心表情符號❤️,Telegram,Likes/Reactions,Telegram TG 紙飛機 行銷推廣方案,201.0,6.28125,50,1000000,No,No,No,TWD
676,Telegram 貼文火熱表情符號🔥,Telegram,Likes/Reactions,Telegram TG 紙飛機 行銷推廣方案,201.0,6.28125,50,1000000,No,No,No,TWD
679,Telegram 貼文慶祝表情符號🎉,Telegram,Likes/Reactions,Telegram TG 紙飛機 行銷推廣方案,201.0,6.28125,50,1000000,No,No,No,TWD
680,Telegram 貼文100分表情符號💯,Telegram,Likes/Reactions,Telegram TG 紙飛機 行銷推廣方案,201.0,6.28125,50,1000000,No,No,No,TWD
681,Telegram 貼文笑歪表情符號🤣,Telegram,Likes/Reactions,Telegram TG 紙飛機 行銷推廣方案,201.0,6.28125,50,1000000,No,No,No,TWD
677,Telegram 貼文狗屎表情符號💩,Telegram,Likes/Reactions,Telegram TG 紙飛機 行銷推廣方案,201.0,6.28125,50,1000000,No,No,No,TWD
